transaction_id,user_id,transaction_date,region,product_category,sale_amount,status,city,state,age,subscription,raw_timestamp,email,username,price,quantity,store_id,product_name,discount_pct,customer_segment
T000355,U00132,2024-03-28,Central,Home & Kitchen,4699.75,Inactive,Phoenix,AZ,69.0,Basic,09/26/2024 21:08:00,useru00132@outlook.com,user_192,1035.92,15,S015,Product_022,0.31,Home Office
T000457,U00341,2023-02-03,East,Clothing,4760.62,Active,Tulsa,GA,69.0,Standard,2023-02-27T14:36:00,useru00341@yahoo.com,user_94,1628.76,12,S012,Product_234,0.09,Corporate
T000279,U00453,2023-08-18,West,Furniture,2666.73,Active,New York,AZ,20.0,Standard,2023-08-20 22:27:00,useru00453@gmail.com,user_160,,7,S013,Product_013,0.3,Corporate
T000013,U00042,2023-10-06,East,Furniture,2433.45,Active,Denver,GA,22.0,Premium,11/25/2024 21:37:00,,user_203,141.68,4,S013,Product_071,0.38,Consumer
T000183,U00464,2024-05-27,West,Beauty,4618.95,Inactive,Los Angeles,AZ,24.0,Premium,2024-06-12 21:08:00,useru00464@yahoo.com,user_268,,14,S010,Product_045,0.17,Consumer
T000369,U00352,2023-10-15,South,Clothing,2922.4,Active,Seattle,IL,61.0,Standard,03/09/2024 19:47:00,useru00352@outlook.com,user_197,1420.02,11,S014,Product_033,0.22,Home Office
T000882,U00436,2023-01-22,East,Electronics,3812.81,Inactive,Houston,GA,61.0,Basic,2023-02-13 19:10:00,useru00436@outlook.com,user_359,1354.42,12,S011,Product_145,,Consumer
T000616,U00247,2024-03-12,West,Home & Kitchen,3834.79,Active,Houston,AZ,63.0,Standard,2023-10-01 12:34:00,useru00247@yahoo.com,user_140,,3,S008,Product_115,0.0,Home Office
T000224,U00392,2023-04-07,East,Home & Kitchen,2723.12,Churned,New York,WA,32.0,Standard,04/09/2023 17:37:00,useru00392@gmail.com,user_145,1214.82,15,S003,Product_053,0.11,Consumer
T000573,U00469,2024-09-15,East,Beauty,4175.66,Active,Phoenix,CA,67.0,Free,2023-09-18 12:16:00,useru00469@gmail.com,"",995.47,2,S013,Product_141,0.27,Corporate
T000509,U00244,2023-12-13,Central,Books,1523.17,Active,New York,TX,25.0,Basic,2024-09-25T13:10:00,useru00244@yahoo.com,user_144,2259.61,11,S003,Product_228,,Corporate
T000654,U00055,2023-06-01,East,Clothing,4871.26,Inactive,Tucson,IL,,Basic,2023-09-10T01:29:00,useru00055@gmail.com,,906.0,5,S008,Product_154,0.1,Consumer
T000546,U00262,2024-05-14,East,Home & Kitchen,2351.95,Inactive,Chicago,AZ,49.0,Basic,09/15/2023 20:17:00,useru00262@outlook.com,user_161,813.79,4,S006,Product_157,0.1,Home Office
T000583,U00099,2024-06-24,West,Home & Kitchen,2028.56,,Reno,WA,32.0,Standard,05/08/2023 22:26:00,,user_59,481.96,3,S010,Product_095,0.41,Home Office
T000634,U00019,2023-12-29,West,Furniture,3082.44,Active,Seattle,NV,48.0,Premium,05/15/2023 15:00:00,useru00019@gmail.com,user_270,1918.63,15,S003,Product_170,0.28,Corporate
T000177,U00026,2023-07-09,West,Beauty,193.24,Pending,Houston,NV,34.0,Premium,2023-04-22 13:11:00,useru00026@outlook.com,user_359,1969.33,8,S012,Product_297,,Corporate
T000666,U00203,2024-05-06,West,Toys,,Active,Houston,NY,20.0,Premium,2023-04-26T18:57:00,useru00203@outlook.com,user_308,412.3,4,S012,Product_209,0.05,Home Office
T000674,U00220,2024-05-04,Central,Toys,1559.98,Active,Los Angeles,NY,,Premium,2023-10-15 22:06:00,useru00220@outlook.com,user_129,1295.09,1,S001,Product_275,0.01,Home Office
T000586,U00452,2023-10-22,West,Books,893.53,Inactive,Phoenix,GA,19.0,Premium,2024-10-21 07:28:00,useru00452@yahoo.com,user_200,1203.47,3,S001,Product_121,0.32,Home Office
T000874,U00333,2023-06-04,West,Home & Kitchen,1175.33,Active,Phoenix,CO,42.0,Free,2023-04-15T19:16:00,useru00333@yahoo.com,user_292,2069.07,14,S001,Product_190,0.2,Consumer
T000394,U00374,2024-10-19,East,Sports,4163.69,Inactive,New York,AZ,37.0,Basic,05/22/2023 02:28:00,useru00374@gmail.com,user_66,749.08,4,S001,Product_277,0.17,Corporate
T000164,U00345,2024-02-07,South,Clothing,1118.21,Active,Houston,TX,36.0,Basic,02/20/2023 17:25:00,useru00345@outlook.com,user_358,341.5,8,S007,Product_293,0.1,Home Office
T000249,U00288,2024-05-11,East,Clothing,4230.73,Active,Chicago,NY,28.0,Premium,06/22/2023 23:32:00,useru00288@outlook.com,user_299,15.29,3,S007,Product_040,0.12,Consumer
T000635,U00214,2023-03-01,South,Furniture,3963.56,Inactive,New York,WA,70.0,Basic,2023-12-12T16:21:00,useru00214@yahoo.com,user_174,1057.8,14,S006,Product_148,0.09,Home Office
T000886,U00202,2023-08-31,West,Furniture,1201.14,Active,Atlanta,TX,61.0,Basic,10/24/2024 20:27:00,useru00202@outlook.com,,,2,S003,Product_031,0.4,Consumer
T000670,U00026,2023-04-24,West,Home & Kitchen,3614.68,Active,Chicago,CO,38.0,Free,2024-12-12 01:22:00,useru00026@gmail.com,user_373,2082.15,13,S009,Product_203,0.1,Corporate
T000376,U00363,2024-04-09,Central,Clothing,4571.49,Active,Portland,CO,70.0,Premium,02/14/2024 06:04:00,useru00363@outlook.com,user_296,372.49,12,S002,Product_124,0.01,Corporate
T000413,U00387,2023-06-22,West,Electronics,4799.68,Churned,New York,CA,46.0,Premium,07/28/2023 09:36:00,useru00387@outlook.com,user_233,278.49,14,S002,Product_228,0.44,Consumer
T000075,U00397,2023-05-17,Central,Home & Kitchen,351.37,Pending,Portland,TX,43.0,Premium,2023-06-05T13:39:00,useru00397@gmail.com,user_52,312.28,6,S007,Product_162,0.4,Home Office
T000114,U00446,2023-06-19,West,Toys,1609.96,Active,New York,GA,29.0,Basic,08/29/2023 02:29:00,useru00446@yahoo.com,user_256,301.17,11,S001,Product_053,,Home Office
T000599,U00265,2023-10-09,East,Furniture,1894.83,Inactive,Los Angeles,WA,47.0,Premium,11/08/2024 01:23:00,useru00265@outlook.com,user_22,103.24,7,S004,Product_124,0.21,Home Office
T000669,U00404,2023-08-20,South,Home & Kitchen,4596.39,,Boise,GA,42.0,Basic,09/12/2023 22:37:00,useru00404@outlook.com,user_260,784.31,2,S006,Product_175,0.29,Home Office
T000391,U00143,2024-11-05,East,Furniture,350.37,Inactive,Houston,CO,53.0,Basic,06/03/2024 21:33:00,useru00143@yahoo.com,user_298,1545.6,1,S001,Product_082,0.12,Corporate
T000105,U00216,2023-12-06,East,Books,2324.17,Active,Los Angeles,NV,52.0,Premium,2023-07-19T16:07:00,useru00216@yahoo.com,user_78,504.74,10,S015,Product_235,0.07,Consumer
T000115,U00001,2023-04-04,Central,Books,4451.65,Pending,Tucson,CO,36.0,Premium,2023-08-17T14:21:00,useru00001@outlook.com,user_337,1134.07,11,S004,Product_002,0.17,Corporate
T000418,U00218,2024-02-13,West,Electronics,1348.9,Active,Los Angeles,CA,34.0,Premium,2023-06-20T17:13:00,useru00218@outlook.com,user_67,54.7,13,S007,Product_047,0.39,Corporate
T000526,U00329,2024-02-10,Central,Clothing,4073.68,Active,Chicago,WA,29.0,Basic,2024-07-25T00:03:00,useru00329@gmail.com,user_22,585.5,14,S003,Product_257,0.16,Home Office
T000458,U00283,2023-10-12,West,Sports,3669.35,,Atlanta,TX,48.0,Premium,2023-09-07T18:48:00,useru00283@gmail.com,,,8,S002,Product_227,0.04,Home Office
T000410,U00068,2024-06-11,South,Furniture,4522.26,Inactive,Seattle,GA,30.0,Premium,2023-12-11T18:38:00,,user_379,2375.05,11,S008,Product_224,0.14,Consumer
T000093,U00151,2023-01-21,East,Clothing,380.26,Active,Chicago,NY,50.0,Free,12/13/2023 19:39:00,useru00151@yahoo.com,user_85,,6,S004,Product_098,0.2,Home Office
T000931,U00110,2023-03-07,West,Electronics,1454.67,Active,Los Angeles,CO,46.0,Basic,2024-06-10T06:03:00,useru00110@yahoo.com,user_31,1743.29,4,S002,Product_160,,Consumer
T000090,U00492,2023-03-16,East,Furniture,2934.22,Active,Tucson,TX,61.0,Standard,2024-05-13 20:20:00,useru00492@outlook.com,user_315,561.98,3,S007,Product_158,0.37,Consumer
T000337,U00039,2024-07-13,Central,Books,3629.5,Active,Los Angeles,TX,17.0,Basic,2024-12-29T08:57:00,useru00039@yahoo.com,user_368,1093.13,9,S015,Product_258,0.4,Corporate
T000238,U00015,2023-09-09,Central,Books,2326.16,Inactive,Los Angeles,CA,27.0,Premium,2023-09-22T08:42:00,useru00015@gmail.com,user_249,143.04,6,S010,Product_153,0.43,Corporate
T000922,U00340,2024-03-25,West,Furniture,4809.04,Active,Atlanta,CA,23.0,Premium,2024-07-26T11:58:00,useru00340@outlook.com,"",441.75,14,S012,Product_191,0.03,Home Office
T000934,U00087,2023-10-23,Central,Clothing,1453.49,Inactive,Chicago,CO,17.0,Premium,2023-11-24T23:37:00,useru00087@gmail.com,user_206,628.37,9,S003,Product_066,0.07,Consumer
T000606,U00006,2023-07-09,West,Electronics,,Active,Houston,OR,22.0,Standard,2024-06-20T00:15:00,useru00006@yahoo.com,user_255,712.7,2,S012,Product_213,0.46,Home Office
T000594,U00291,2023-08-09,South,Furniture,868.95,Inactive,Austin,AZ,31.0,Free,01/21/2023 06:25:00,useru00291@outlook.com,user_47,292.79,15,S001,Product_118,0.37,Consumer
T000612,U00299,2023-06-19,East,Furniture,3835.48,Active,Austin,WA,68.0,Basic,2024-09-06T23:46:00,useru00299@yahoo.com,user_268,1340.49,7,S011,Product_292,0.12,Consumer
T000095,U00459,2024-11-07,West,Furniture,932.56,Active,Seattle,CO,17.0,Basic,2023-08-20 08:36:00,useru00459@outlook.com,user_44,2021.41,13,S010,Product_117,0.28,Home Office
T000012,U00472,2023-12-14,East,Home & Kitchen,4350.61,Inactive,Phoenix,TX,62.0,Premium,06/27/2024 06:24:00,useru00472@gmail.com,user_370,2353.81,15,S001,Product_080,0.08,Home Office
T000397,U00260,2023-08-19,Central,Furniture,2393.19,Churned,Phoenix,IL,16.0,Premium,07/20/2023 17:38:00,,user_247,1915.38,7,S012,Product_219,0.27,Consumer
T000534,U00076,2024-11-19,Central,Toys,3381.8,,Reno,NY,53.0,Premium,01/03/2024 20:29:00,useru00076@outlook.com,user_22,2296.16,3,S010,Product_175,0.27,Consumer
T000044,U00049,2023-07-09,South,Toys,1624.77,Active,Los Angeles,IL,43.0,Free,,useru00049@outlook.com,user_121,299.97,7,S011,Product_258,0.46,Corporate
T000043,U00269,2024-05-20,South,Home & Kitchen,4256.79,Active,Phoenix,NY,36.0,Basic,2023-09-21 22:11:00,useru00269@yahoo.com,user_388,1529.33,7,S014,Product_219,,Home Office
T000330,U00110,2023-01-03,Central,Furniture,1095.14,,New York,GA,67.0,Free,,useru00110@yahoo.com,user_182,877.56,7,S006,Product_005,0.05,Consumer
T000168,U00119,2024-01-25,East,Clothing,4520.32,Inactive,Los Angeles,NY,26.0,Free,2024-07-28 22:01:00,useru00119@outlook.com,user_251,396.73,6,S006,Product_155,0.12,Home Office
T000498,U00379,2024-06-04,East,Home & Kitchen,2548.64,Active,Los Angeles,IL,21.0,Premium,2023-08-15 22:20:00,useru00379@yahoo.com,user_328,117.86,15,S012,Product_060,,Consumer
T000877,U00306,2023-03-14,East,Toys,974.95,Active,Phoenix,TX,66.0,Free,2023-10-09T14:18:00,useru00306@yahoo.com,user_14,2397.13,3,S013,Product_116,,Consumer
T000598,U00343,2024-08-13,East,Books,2460.78,Active,Phoenix,TX,67.0,Basic,02/13/2023 10:24:00,useru00343@yahoo.com,user_23,11.97,4,S007,Product_177,,Home Office
T000757,U00030,2024-02-03,East,Books,3752.88,Pending,Phoenix,CA,65.0,Basic,2024-05-29T15:28:00,useru00030@gmail.com,user_267,1843.19,7,S005,Product_205,0.37,Consumer
T000101,U00283,2023-12-25,East,Books,3747.32,Active,Boise,OR,18.0,Basic,2023-08-08 07:41:00,useru00283@yahoo.com,,1951.86,1,S008,Product_068,0.32,Consumer
T000427,U00393,2024-02-17,South,Sports,396.61,Pending,Denver,WA,26.0,Premium,06/18/2024 18:41:00,useru00393@outlook.com,,1541.64,4,S003,Product_002,0.39,Consumer
T000179,U00270,2024-08-11,South,Beauty,4636.26,Inactive,Tulsa,CO,46.0,Standard,,useru00270@gmail.com,,2120.93,7,S007,Product_024,0.17,Home Office
T000445,U00217,2024-02-15,West,Books,3610.75,Active,Chicago,OR,22.0,Basic,2023-11-07T19:32:00,useru00217@gmail.com,user_26,1184.93,7,S005,Product_096,0.14,Home Office
T000417,U00340,2024-03-11,West,Toys,4782.01,Active,Chicago,OR,60.0,Standard,2024-05-15T19:26:00,useru00340@yahoo.com,user_111,,13,S006,Product_134,0.34,Corporate
T000871,U00281,2023-09-11,West,Toys,4327.15,Inactive,Houston,CO,43.0,Basic,2024-03-20 00:19:00,useru00281@outlook.com,user_268,2019.66,14,S004,Product_049,0.16,Home Office
T000883,U00349,2023-05-29,South,Furniture,510.3,Active,New York,AZ,,Premium,2024-02-13T07:11:00,useru00349@outlook.com,user_17,1139.78,3,S003,Product_010,0.16,Corporate
T000681,U00275,2024-04-12,South,Books,4371.93,Churned,New York,NV,52.0,Basic,2024-06-10T04:56:00,useru00275@yahoo.com,user_162,1759.18,2,S005,Product_231,0.34,Consumer
T000178,U00166,2024-01-13,South,Clothing,3794.63,Active,Portland,CO,23.0,Standard,2023-12-04T16:26:00,useru00166@gmail.com,user_56,2448.48,2,S008,Product_148,0.21,Corporate
T000396,U00455,2023-03-02,West,Beauty,4621.63,Churned,New York,IL,46.0,Free,2024-09-16 22:53:00,useru00455@gmail.com,user_307,2323.76,8,S003,Product_139,0.36,Corporate
T000912,U00435,2024-03-30,West,Electronics,1925.91,Inactive,Los Angeles,NY,38.0,Standard,2023-04-03T14:34:00,useru00435@gmail.com,"",853.01,10,S009,Product_012,0.47,Consumer
T000794,U00374,2024-07-25,East,Furniture,4914.99,Inactive,Austin,IL,26.0,Premium,2024-05-22 09:50:00,useru00374@gmail.com,user_356,538.89,2,S009,Product_027,0.02,Home Office
T000409,U00134,2023-10-21,East,Clothing,416.71,,Reno,NV,46.0,Standard,2023-07-04 14:00:00,useru00134@yahoo.com,user_365,1858.42,1,S014,Product_221,0.01,Consumer
T000685,U00210,2024-08-25,East,Clothing,184.0,Churned,Portland,CA,44.0,Basic,07/06/2023 00:23:00,useru00210@outlook.com,user_225,831.86,1,S007,Product_222,0.49,Corporate
T000384,U00341,2024-07-28,West,Clothing,3568.85,Pending,Boise,OR,52.0,Premium,02/02/2023 15:59:00,useru00341@outlook.com,user_217,2260.89,15,S005,Product_160,0.09,Corporate
T000160,U00393,2024-10-15,East,Toys,3515.73,Active,Atlanta,TX,50.0,Premium,06/11/2023 17:38:00,useru00393@yahoo.com,user_167,1033.8,14,S012,Product_166,0.3,Consumer
T000752,U00379,2023-01-02,Central,Sports,1019.76,Active,Chicago,CA,34.0,Basic,,,,938.61,13,S009,Product_179,0.04,Corporate
T000258,U00148,2023-07-16,East,Toys,1168.19,,New York,AZ,53.0,Standard,04/24/2024 04:56:00,useru00148@yahoo.com,"",1632.99,8,S013,Product_083,0.31,Home Office
T000539,U00310,2024-04-25,West,Books,2767.6,Inactive,Houston,NV,41.0,Standard,2024-08-30 21:49:00,useru00310@yahoo.com,user_93,1744.34,15,S009,Product_025,0.13,Home Office
T000336,U00350,2024-07-19,Central,Home & Kitchen,1662.75,Active,Austin,NV,48.0,Premium,10/10/2023 06:37:00,useru00350@gmail.com,user_381,107.39,15,S011,Product_098,0.1,Consumer
T000016,U00089,2024-09-08,West,Clothing,893.96,Inactive,Houston,NV,63.0,Standard,2024-08-01T20:40:00,useru00089@outlook.com,user_226,1108.31,5,S010,Product_029,,Corporate
T000325,U00162,2024-03-20,East,Sports,396.85,Active,Austin,GA,41.0,Basic,01/07/2024 10:49:00,useru00162@gmail.com,user_51,2422.09,2,S013,Product_064,0.09,Corporate
T000759,U00444,2023-04-25,West,Toys,775.59,Inactive,Houston,NV,54.0,Standard,2023-04-09T20:10:00,useru00444@gmail.com,user_11,2188.58,1,S012,Product_087,,Corporate
T000223,U00322,2024-12-03,East,Clothing,1872.28,Active,Phoenix,WA,25.0,Premium,04/17/2024 22:08:00,useru00322@yahoo.com,user_326,893.18,9,S011,Product_040,0.26,Consumer
T000180,U00109,2023-01-12,Central,Books,,Active,New York,GA,35.0,Premium,2023-12-08T10:25:00,useru00109@gmail.com,user_100,848.15,15,S008,Product_019,0.32,Home Office
T000154,U00267,2024-11-12,South,Toys,1951.72,,Atlanta,TX,55.0,Standard,07/16/2024 16:07:00,useru00267@yahoo.com,user_27,548.38,11,S007,Product_167,0.01,Home Office
T000023,U00172,2023-05-30,West,Books,4587.81,Churned,Reno,CO,43.0,Free,2023-01-20 08:13:00,useru00172@outlook.com,user_217,723.81,1,S004,Product_215,0.32,Consumer
T000357,U00034,2023-11-21,East,Toys,1071.05,Active,Los Angeles,CO,17.0,Free,05/30/2023 20:13:00,useru00034@outlook.com,user_32,906.92,8,S004,Product_028,,Home Office
T000667,U00209,2023-01-01,East,Sports,228.52,Inactive,Phoenix,NY,40.0,Standard,01/23/2023 05:23:00,useru00209@yahoo.com,user_64,1075.15,14,S004,Product_149,0.14,Corporate
T000862,U00189,2023-09-22,South,Home & Kitchen,4793.36,Inactive,Chicago,GA,62.0,Standard,2023-09-09 01:44:00,useru00189@outlook.com,user_380,1813.07,8,S009,Product_003,0.19,Home Office
T000341,U00106,2024-03-28,West,Books,1027.55,Churned,Houston,OR,24.0,Standard,03/20/2024 11:09:00,useru00106@gmail.com,,476.21,12,S003,Product_145,0.01,Consumer
T000432,U00336,2024-09-20,Central,Beauty,4187.99,Active,Reno,TX,52.0,Basic,01/15/2023 21:25:00,useru00336@outlook.com,user_99,1256.31,2,S003,Product_228,0.02,Home Office
T000552,U00385,2024-01-25,West,Books,1033.59,Inactive,Phoenix,GA,36.0,Basic,09/22/2024 12:53:00,useru00385@yahoo.com,user_40,1748.83,13,S007,Product_107,0.11,Corporate
T000834,U00150,2024-08-20,West,Home & Kitchen,2072.21,Active,Phoenix,WA,39.0,Standard,03/27/2024 05:36:00,useru00150@yahoo.com,,559.62,12,S007,Product_167,0.13,Corporate
T000204,U00024,2023-09-06,Central,Home & Kitchen,81.68,,Los Angeles,NY,44.0,Standard,03/07/2023 03:07:00,useru00024@outlook.com,,846.67,12,S011,Product_206,0.16,Home Office
T000631,U00468,2023-12-18,East,Home & Kitchen,2024.22,Churned,Seattle,IL,36.0,Standard,2024-01-14T03:14:00,useru00468@outlook.com,,1616.32,7,S014,Product_287,0.16,Corporate
T000094,U00277,2023-09-29,Central,Books,,Inactive,Denver,CO,24.0,Premium,2023-03-31T09:52:00,useru00277@yahoo.com,user_14,1597.29,8,S014,Product_060,0.15,Corporate
T000559,U00073,2023-01-17,South,Toys,1272.07,Pending,Chicago,AZ,28.0,Basic,2023-02-22T07:09:00,useru00073@yahoo.com,user_180,969.46,7,S002,Product_151,0.18,Corporate
T000069,U00400,2024-04-13,East,Toys,2753.13,Active,Houston,GA,67.0,Basic,2023-02-12T23:28:00,useru00400@yahoo.com,"",622.59,1,S008,Product_135,0.17,Corporate
T000623,U00402,2024-12-04,Central,Sports,3791.81,Active,Los Angeles,GA,30.0,Standard,07/01/2023 17:43:00,useru00402@yahoo.com,user_385,1848.27,12,S010,Product_279,0.36,Home Office
T000285,U00038,2024-01-02,West,Clothing,720.59,Pending,Phoenix,AZ,17.0,Premium,10/18/2023 05:14:00,useru00038@yahoo.com,user_126,58.62,15,S002,Product_011,0.42,Home Office
T000845,U00171,2024-10-13,East,Beauty,3678.85,Churned,Houston,GA,25.0,Premium,03/23/2024 22:50:00,,user_261,1208.23,13,S003,Product_186,0.15,Home Office
T000435,U00268,2024-04-05,South,Home & Kitchen,193.29,Active,Chicago,GA,51.0,Standard,2023-12-22T20:51:00,useru00268@gmail.com,user_258,1859.11,9,S013,Product_108,0.13,Consumer
T000154,U00267,2024-11-12,South,Toys,1951.72,,Atlanta,TX,55.0,Standard,07/16/2024 16:07:00,useru00267@yahoo.com,user_27,548.38,11,S007,Product_167,0.01,Home Office
T000076,U00044,2023-09-12,East,Books,3897.06,Churned,Houston,WA,28.0,Basic,2024-02-06 09:41:00,useru00044@gmail.com,user_58,,15,S001,Product_185,0.47,Home Office
T000731,U00480,2024-10-03,Central,Beauty,441.52,Active,New York,NY,51.0,Standard,2023-12-04 13:17:00,useru00480@outlook.com,user_370,2461.99,8,S009,Product_255,0.18,Corporate
T000447,U00244,2024-07-25,West,Beauty,1605.02,Active,New York,CO,28.0,Premium,2024-02-04 08:25:00,useru00244@outlook.com,user_324,2462.44,12,S009,Product_190,0.15,Corporate
T000189,U00395,2024-01-24,East,Electronics,461.76,Churned,Los Angeles,CA,63.0,Premium,2024-06-28T09:24:00,useru00395@gmail.com,user_163,1986.89,15,S015,Product_223,0.36,Consumer
T000272,U00051,2023-11-24,West,Beauty,1297.09,Churned,Omaha,CA,27.0,Basic,2023-08-31T15:32:00,useru00051@gmail.com,user_163,1020.66,7,S011,Product_120,,Home Office
T000237,U00481,2024-04-23,West,Furniture,4673.83,Active,Chicago,IL,38.0,Premium,12/02/2024 09:54:00,useru00481@gmail.com,user_212,721.18,11,S010,Product_121,0.2,Consumer
T000488,U00007,2023-10-31,West,Electronics,4289.08,Inactive,Tucson,GA,50.0,Premium,07/10/2023 16:37:00,useru00007@yahoo.com,user_362,913.1,7,S006,Product_187,0.45,Corporate
T000118,U00232,2023-05-17,West,Books,4216.94,Active,Los Angeles,GA,55.0,Premium,2023-10-25T21:22:00,useru00232@outlook.com,user_92,1737.31,2,S013,Product_181,0.28,Home Office
T000944,U00318,2024-02-24,East,Electronics,2064.35,Active,New York,AZ,29.0,Premium,02/03/2024 03:10:00,,user_206,621.01,12,S010,Product_018,,Consumer
T000513,U00283,2023-07-17,East,Books,425.7,Pending,New York,AZ,70.0,Premium,2023-05-12 03:15:00,useru00283@gmail.com,,,12,S001,Product_175,0.44,Consumer
T000826,U00083,2023-08-21,Central,Electronics,776.01,Inactive,Houston,AZ,64.0,Standard,04/24/2024 04:02:00,,user_105,1252.6,7,S013,Product_135,0.38,Home Office
T000592,U00120,2023-02-16,Central,Sports,4138.11,Active,Houston,CA,57.0,Basic,2023-02-02T03:46:00,useru00120@outlook.com,user_390,1718.47,2,S014,Product_082,,Corporate
T000127,U00108,2023-12-19,West,Home & Kitchen,813.16,Churned,Tulsa,IL,22.0,Standard,2023-02-25T17:29:00,useru00108@yahoo.com,user_129,1815.35,6,S006,Product_066,0.34,Corporate
T000117,U00302,2024-05-31,West,Toys,31.64,Inactive,Tucson,OR,68.0,Free,2023-07-01 22:37:00,useru00302@gmail.com,user_337,2207.33,7,S007,Product_128,0.14,Corporate
T000474,U00050,2024-05-04,East,Sports,637.91,Churned,Phoenix,TX,29.0,Standard,2024-02-18T09:56:00,useru00050@gmail.com,user_374,824.92,11,S010,Product_267,0.26,Corporate
T000694,U00349,2023-01-16,West,Toys,1289.56,,Boise,NY,47.0,Premium,12/29/2024 10:44:00,useru00349@outlook.com,user_291,1035.94,4,S014,Product_212,0.17,Corporate
T000058,U00051,2024-03-23,West,Clothing,1709.56,,Portland,OR,64.0,Basic,04/06/2024 15:14:00,useru00051@yahoo.com,user_349,953.28,5,S013,Product_127,,Consumer
T000864,U00323,2023-11-02,West,Electronics,1025.9,Inactive,Los Angeles,GA,55.0,Free,03/09/2023 14:10:00,useru00323@gmail.com,user_213,1629.95,14,S005,Product_270,0.16,Home Office
T000913,U00069,2024-04-16,Central,Sports,3272.28,Pending,Atlanta,NV,16.0,Standard,2023-08-22T15:43:00,useru00069@outlook.com,user_391,794.31,13,S012,Product_278,0.31,Home Office
T000370,U00130,2024-08-23,East,Beauty,1997.55,Churned,Phoenix,OR,65.0,Premium,08/09/2023 21:23:00,useru00130@yahoo.com,user_164,1793.42,10,S013,Product_165,0.45,Corporate
T000269,U00244,2024-09-12,West,Home & Kitchen,2528.77,Inactive,Phoenix,CO,24.0,Premium,10/01/2024 21:39:00,useru00244@yahoo.com,user_24,2225.66,11,S002,Product_085,0.35,Home Office
T000047,U00382,2023-08-12,East,Electronics,2124.25,Inactive,Chicago,CA,19.0,Basic,2023-10-21 13:11:00,useru00382@outlook.com,user_216,2228.88,15,S015,Product_194,0.19,Home Office
T000350,U00257,2023-11-10,Central,Furniture,4657.94,Active,Chicago,OR,23.0,Basic,2023-02-27 07:25:00,useru00257@outlook.com,user_40,1173.75,11,S007,Product_195,0.08,Home Office
T000196,U00028,2024-10-19,West,Clothing,272.09,Inactive,Houston,CO,62.0,Free,2023-08-28T12:43:00,useru00028@yahoo.com,,2318.42,11,S006,Product_272,,Home Office
T000858,U00169,2023-08-12,East,Beauty,3384.5,Active,Los Angeles,CO,63.0,Basic,2023-11-08 21:52:00,useru00169@outlook.com,user_258,,14,S006,Product_166,0.42,Home Office
T000835,U00316,2024-09-19,South,Beauty,552.54,Pending,Houston,IL,23.0,Premium,2024-05-20 05:34:00,useru00316@outlook.com,user_199,1632.28,13,S010,Product_220,0.03,Home Office
T000737,U00190,2024-08-30,East,Electronics,904.44,Active,Los Angeles,TX,44.0,Premium,11/03/2023 07:05:00,useru00190@outlook.com,user_287,1909.81,6,S015,Product_145,0.21,Corporate
T000264,U00208,2023-07-22,South,Clothing,194.48,Pending,New York,TX,48.0,Premium,04/06/2023 16:35:00,useru00208@outlook.com,user_15,1352.13,14,S013,Product_156,0.36,Consumer
T000444,U00065,2023-05-29,Central,Furniture,4464.66,Inactive,Los Angeles,NV,30.0,Free,2024-06-20 18:29:00,,user_312,1596.35,7,S009,Product_041,0.17,Corporate
T000676,U00389,2024-05-05,East,Furniture,1735.14,Active,Tucson,GA,18.0,Basic,10/12/2024 05:23:00,useru00389@gmail.com,user_64,1738.32,6,S015,Product_130,0.18,Corporate
T000305,U00194,2023-06-21,East,Furniture,2531.41,Churned,Austin,CO,16.0,Basic,2023-03-27T09:38:00,useru00194@outlook.com,user_195,1136.74,10,S008,Product_037,0.17,Consumer
T000342,U00419,2024-02-08,Central,Sports,356.58,Active,Austin,OR,21.0,Premium,01/13/2023 19:06:00,useru00419@gmail.com,user_391,2337.02,13,S002,Product_138,0.07,Consumer
T000485,U00135,2023-06-14,West,Beauty,3706.12,Churned,Denver,TX,69.0,Premium,2023-12-27T19:34:00,useru00135@gmail.com,user_157,1806.24,6,S010,Product_255,0.32,Consumer
T000150,U00223,2024-06-20,Central,Books,4545.53,Active,Phoenix,NY,43.0,Basic,2023-06-09 09:00:00,useru00223@gmail.com,user_241,1720.99,13,S008,Product_154,0.0,Corporate
T000125,U00407,2023-09-15,East,Sports,4555.82,Inactive,Boise,OR,42.0,Basic,2023-05-02T17:00:00,useru00407@gmail.com,user_300,2121.39,9,S002,Product_149,0.39,Consumer
T000787,U00490,2024-11-26,Central,Home & Kitchen,4193.21,Inactive,Houston,TX,,Premium,2024-08-31T13:49:00,useru00490@gmail.com,user_128,1305.49,5,S005,Product_036,0.41,Consumer
T000051,U00074,2024-04-19,South,Furniture,4839.25,Active,Los Angeles,IL,31.0,Basic,2024-04-05T11:05:00,,user_194,1509.29,4,S013,Product_287,0.11,Corporate
T000354,U00199,2023-09-02,West,Clothing,4790.5,,Phoenix,NY,,Standard,2023-11-13 17:55:00,useru00199@yahoo.com,user_152,703.89,2,S002,Product_092,0.36,Corporate
T000928,U00465,2024-01-05,East,Books,709.16,Churned,Chicago,NY,50.0,Basic,2023-05-12 12:13:00,useru00465@yahoo.com,user_330,1532.79,10,S013,Product_081,0.32,Corporate
